# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
5510 551 300.543 300.38 300.261 300.15 300.056 299.954 299.857 299.751 299.627 299.485 6.0095e+08 54.1085 30.0475 51 52 0 1 0 0
5520 552 300.536 300.38 300.266 300.146 300.061 299.952 299.857 299.749 299.628 299.486 6.0402e+08 54.5212 30.201 46 49 0 3 0 0
5530 553 300.536 300.377 300.266 300.149 300.057 299.952 299.86 299.748 299.626 299.483 6.01549e+08 54.2262 30.0775 47 53 0 6 0 0
5540 554 300.529 300.381 300.263 300.153 300.049 299.957 299.86 299.749 299.623 299.482 6.01435e+08 54.335 30.0718 41 43 0 2 0 0
5550 555 300.527 300.375 300.267 300.156 300.045 299.957 299.859 299.749 299.623 299.484 5.99175e+08 54.2574 29.9587 34 41 0 7 0 0
5560 556 300.53 300.376 300.264 300.158 300.048 299.957 299.858 299.747 299.625 299.481 5.96431e+08 53.8685 29.8216 45 47 0 2 0 0
5570 557 300.526 300.379 300.265 300.158 300.047 299.956 299.86 299.747 299.626 299.48 5.96701e+08 53.9253 29.835 46 41 0 -5 0 0
5580 558 300.53 300.381 300.264 300.156 300.05 299.954 299.855 299.748 299.63 299.477 5.94857e+08 53.6073 29.7428 46 47 0 1 0 0
5590 559 300.539 300.375 300.266 300.153 300.055 299.952 299.853 299.751 299.629 299.479 5.94679e+08 53.4988 29.734 48 51 0 3 0 0
5600 560 300.543 300.371 300.268 300.154 300.054 299.95 299.854 299.75 299.633 299.473 5.91121e+08 53.0289 29.556 59 46 0 -13 0 0
5610 561 300.539 300.375 300.263 300.156 300.056 299.953 299.845 299.752 299.636 299.473 5.93403e+08 53.3323 29.6702 37 51 0 14 0 0
5620 562 300.54 300.372 300.265 300.155 300.053 299.956 299.847 299.751 299.632 299.476 5.93378e+08 53.3482 29.6689 45 46 0 1 0 0
5630 563 300.53 300.38 300.261 300.154 300.058 299.955 299.845 299.748 299.634 299.479 5.95962e+08 53.7903 29.7981 47 37 0 -10 0 0
5640 564 300.521 300.388 300.26 300.155 300.057 299.952 299.849 299.748 299.632 299.48 5.95306e+08 53.8357 29.7653 46 46 0 0 0 0
5650 565 300.525 300.386 300.264 300.153 300.057 299.95 299.849 299.751 299.625 299.483 5.96127e+08 53.7831 29.8063 49 32 0 -17 0 0
5660 566 300.531 300.385 300.264 300.156 300.049 299.951 299.856 299.747 299.625 299.479 5.93132e+08 53.2774 29.6566 55 48 0 -7 0 0
5670 567 300.535 300.383 300.265 300.158 300.046 299.952 299.857 299.744 299.623 299.481 5.91393e+08 53.0234 29.5697 37 48 0 11 0 0
5680 568 300.528 300.384 300.264 300.161 300.047 299.954 299.854 299.742 299.625 299.474 5.9412e+08 53.2022 29.706 42 52 0 10 0 0
5690 569 300.533 300.377 300.267 300.16 300.046 299.956 299.856 299.74 299.629 299.47 5.91903e+08 52.9639 29.5951 36 49 0 13 0 0
5700 570 300.53 300.38 300.266 300.163 300.047 299.956 299.853 299.741 299.629 299.476 5.94179e+08 53.3084 29.7089 40 44 0 4 0 0
5710 571 300.525 300.38 300.268 300.163 300.052 299.949 299.859 299.74 299.628 299.473 5.95651e+08 53.4311 29.7825 48 44 0 -4 0 0
5720 572 300.525 300.378 300.271 300.162 300.053 299.952 299.852 299.745 299.627 299.476 5.95443e+08 53.5066 29.7722 39 41 0 2 0 0
5730 573 300.531 300.377 300.268 300.162 300.054 299.955 299.849 299.746 299.627 299.477 5.96662e+08 53.5673 29.8331 38 52 0 14 0 0
5740 574 300.531 300.375 300.272 300.163 300.056 299.955 299.847 299.747 299.626 299.478 5.96669e+08 53.5369 29.8334 49 49 0 0 0 0
5750 575 300.53 300.379 300.272 300.16 300.058 299.955 299.852 299.742 299.626 299.482 5.98132e+08 53.694 29.9066 40 55 0 15 0 0
5760 576 300.528 300.383 300.268 300.158 300.063 299.951 299.854 299.741 299.629 299.478 5.95525e+08 53.4341 29.7763 55 55 0 0 0 0
5770 577 300.526 300.385 300.268 300.159 300.063 299.953 299.854 299.742 299.624 299.475 5.96064e+08 53.3242 29.8032 36 58 0 22 0 0
5780 578 300.526 300.388 300.272 300.155 300.06 299.96 299.851 299.743 299.623 299.48 5.94702e+08 53.2449 29.7351 62 49 0 -13 0 0
5790 579 300.529 300.39 300.271 300.152 300.061 299.962 299.849 299.742 299.625 299.477 5.94014e+08 53.0211 29.7007 56 41 0 -15 0 0
5800 580 300.536 300.387 300.271 300.157 300.06 299.961 299.851 299.738 299.622 299.477 5.95695e+08 52.9455 29.7848 50 45 0 -5 0 0
5810 581 300.534 300.388 300.268 300.159 300.063 299.957 299.852 299.743 299.62 299.476 5.94037e+08 52.8431 29.7019 27 45 0 18 0 0
5820 582 300.533 300.383 300.27 300.161 300.061 299.957 299.856 299.738 299.624 299.478 5.96074e+08 53.187 29.8037 52 42 0 -10 0 0
5830 583 300.536 300.378 300.275 300.162 300.059 299.96 299.853 299.738 299.626 299.472 5.93787e+08 52.7955 29.6894 44 56 0 12 0 0
5840 584 300.532 300.384 300.269 300.164 300.062 299.96 299.851 299.74 299.622 299.475 5.93221e+08 52.8294 29.6611 40 45 0 5 0 0
5850 585 300.53 300.39 300.267 300.165 300.068 299.959 299.847 299.745 299.621 299.476 5.9217e+08 52.7171 29.6085 45 39 0 -6 0 0
5860 586 300.528 300.394 300.262 300.166 300.067 299.958 299.848 299.748 299.619 299.479 5.9307e+08 52.8736 29.6535 34 48 0 14 0 0
5870 587 300.527 300.388 300.266 300.17 300.067 299.956 299.851 299.744 299.622 299.479 5.89581e+08 52.6571 29.479 46 42 0 -4 0 0
5880 588 300.527 300.39 300.268 300.165 300.071 299.959 299.846 299.749 299.618 299.477 5.89251e+08 52.5082 29.4626 44 45 0 1 0 0
5890 589 300.526 300.391 300.267 300.164 300.071 299.961 299.849 299.747 299.621 299.473 5.88193e+08 52.3726 29.4097 49 32 0 -17 0 0
5900 590 300.531 300.385 300.27 300.166 300.069 299.961 299.849 299.748 299.622 299.467 5.84375e+08 51.8909 29.2187 48 49 0 1 0 0
5910 591 300.528 300.386 300.272 300.17 300.064 299.96 299.854 299.743 299.626 299.464 5.87106e+08 52.1357 29.3553 48 42 0 -6 0 0
5920 592 300.527 300.382 300.276 300.169 300.061 299.961 299.858 299.741 299.624 299.471 5.87125e+08 52.3207 29.3562 45 50 0 5 0 0
5930 593 300.523 300.386 300.275 300.169 300.061 299.964 299.856 299.745 299.619 299.471 5.8612e+08 52.2097 29.306 46 57 0 11 0 0
5940 594 300.524 300.388 300.279 300.162 300.062 299.963 299.863 299.745 299.618 299.473 5.86033e+08 52.2275 29.3017 47 38 0 -9 0 0
5950 595 300.527 300.388 300.278 300.161 300.062 299.961 299.864 299.746 299.619 299.471 5.82263e+08 51.8348 29.1132 45 59 0 14 0 0
5960 596 300.523 300.395 300.276 300.159 300.061 299.961 299.862 299.749 299.624 299.47 5.81669e+08 51.8677 29.0835 54 37 0 -17 0 0
5970 597 300.526 300.395 300.273 300.159 300.062 299.963 299.865 299.746 299.627 299.468 5.82987e+08 51.9427 29.1493 42 43 0 1 0 0
5980 598 300.529 300.395 300.267 300.161 300.057 299.966 299.864 299.747 299.628 299.472 5.82142e+08 52.0264 29.1071 60 41 0 -19 0 0
5990 599 300.533 300.39 300.268 300.159 300.059 299.969 299.86 299.749 299.632 299.471 5.83034e+08 52.1448 29.1517 41 44 0 3 0 0
6000 600 300.538 300.388 300.267 300.157 300.061 299.967 299.861 299.75 299.635 299.479 5.84324e+08 52.4789 29.2162 46 41 0 -5 0 0
6010 601 300.533 300.385 300.27 300.154 300.065 299.965 299.859 299.751 299.635 299.483 5.83887e+08 52.699 29.1944 38 38 0 0 0 0
6020 602 300.527 300.389 300.263 300.157 300.065 299.964 299.859 299.752 299.638 299.483 5.85418e+08 53.0596 29.2709 49 40 0 -9 0 0
6030 603 300.529 300.386 300.259 300.163 300.062 299.965 299.859 299.751 299.641 299.488 5.82565e+08 52.9971 29.1282 42 43 0 1 0 0
6040 604 300.534 300.385 300.257 300.162 300.066 299.962 299.86 299.752 299.638 299.489 5.82262e+08 52.8663 29.1131 42 60 0 18 0 0
6050 605 300.532 300.385 300.256 300.167 300.063 299.964 299.857 299.752 299.638 299.491 5.81453e+08 52.8955 29.0726 44 38 0 -6 0 0
6060 606 300.531 300.383 300.261 300.162 300.063 299.969 299.855 299.754 299.636 299.488 5.82835e+08 52.9416 29.1417 43 50 0 7 0 0
6070 607 300.534 300.376 300.269 300.16 300.062 299.967 299.859 299.751 299.636 299.483 5.83236e+08 52.84 29.1618 46 55 0 9 0 0
6080 608 300.536 300.37 300.273 300.162 300.062 299.968 299.858 299.752 299.637 299.484 5.84894e+08 53.0053 29.2447 41 40 0 -1 0 0
6090 609 300.537 300.373 300.272 300.159 300.065 299.967 299.854 299.755 299.635 299.486 5.85276e+08 52.9999 29.2638 54 33 0 -21 0 0
6100 610 300.535 300.378 300.273 300.156 300.071 299.964 299.854 299.753 299.636 299.49 5.84724e+08 52.9873 29.2362 39 30 0 -9 0 0
6110 611 300.528 300.38 300.276 300.159 300.066 299.959 299.858 299.75 299.633 299.488 5.84658e+08 52.9368 29.2329 38 48 0 10 0 0
6120 612 300.523 300.386 300.27 300.164 300.064 299.961 299.858 299.753 299.634 299.486 5.86154e+08 53.1178 29.3077 49 42 0 -7 0 0
6130 613 300.525 300.386 300.269 300.166 300.063 299.961 299.852 299.754 299.633 299.487 5.85023e+08 52.9562 29.2512 47 36 0 -11 0 0
6140 614 300.531 300.386 300.268 300.167 300.062 299.954 299.856 299.756 299.634 299.482 5.84664e+08 52.7071 29.2332 45 44 0 -1 0 0
6150 615 300.536 300.384 300.268 300.169 300.058 299.953 299.856 299.755 299.635 299.48 5.84143e+08 52.4958 29.2071 47 58 0 11 0 0
6160 616 300.536 300.386 300.267 300.17 300.06 299.952 299.857 299.753 299.639 299.473 5.86881e+08 52.6048 29.3441 40 45 0 5 0 0
6170 617 300.536 300.385 300.264 300.174 300.056 299.949 299.858 299.752 299.638 299.477 5.88968e+08 52.9004 29.4484 58 40 0 -18 0 0
6180 618 300.533 300.382 300.263 300.172 300.061 299.95 299.855 299.749 299.635 299.484 5.91816e+08 53.3276 29.5908 42 36 0 -6 0 0
6190 619 300.534 300.379 300.266 300.174 300.059 299.949 299.854 299.751 299.635 299.48 5.90715e+08 53.1288 29.5357 50 47 0 -3 0 0
6200 620 300.538 300.378 300.265 300.172 300.059 299.952 299.853 299.749 299.63 299.486 5.87389e+08 52.838 29.3694 58 46 0 -12 0 0
6210 621 300.53 300.387 300.264 300.169 300.061 299.957 299.849 299.748 299.628 299.484 5.89886e+08 52.995 29.4943 43 31 0 -12 0 0
6220 622 300.527 300.388 300.265 300.162 300.064 299.959 299.852 299.739 299.633 299.485 5.89591e+08 53.1147 29.4796 47 48 0 1 0 0
6230 623 300.53 300.389 300.263 300.161 300.066 299.961 299.852 299.736 299.634 299.485 5.88627e+08 52.9165 29.4313 46 39 0 -7 0 0
6240 624 300.53 300.386 300.266 300.164 300.067 299.957 299.85 299.743 299.627 299.483 5.88004e+08 52.7234 29.4002 54 41 0 -13 0 0
6250 625 300.527 300.386 300.263 300.163 300.066 299.963 299.846 299.743 299.627 299.481 5.90418e+08 52.9807 29.5209 37 41 0 4 0 0
6260 626 300.524 300.384 300.269 300.162 300.062 299.959 299.851 299.745 299.624 299.483 5.89779e+08 53.0615 29.4889 47 37 0 -10 0 0
6270 627 300.528 300.38 300.274 300.161 300.059 299.961 299.853 299.742 299.628 299.483 5.88812e+08 52.9453 29.4406 32 47 0 15 0 0
6280 628 300.53 300.382 300.278 300.158 300.06 299.958 299.857 299.741 299.625 299.487 5.88836e+08 52.892 29.4418 35 44 0 9 0 0
6290 629 300.526 300.384 300.276 300.162 300.055 299.957 299.86 299.741 299.623 299.485 5.8941e+08 52.9206 29.4705 42 45 0 3 0 0
6300 630 300.524 300.392 300.263 300.168 300.05 299.959 299.856 299.746 299.625 299.485 5.88086e+08 52.9299 29.4043 45 46 0 1 0 0
6310 631 300.526 300.391 300.266 300.168 300.047 299.956 299.854 299.748 299.631 299.487 5.86592e+08 52.9114 29.3296 49 48 0 -1 0 0
6320 632 300.529 300.389 300.27 300.167 300.046 299.952 299.854 299.749 299.636 299.483 5.88657e+08 53.0172 29.4329 50 44 0 -6 0 0
6330 633 300.521 300.389 300.272 300.165 300.052 299.947 299.856 299.75 299.63 299.484 5.86921e+08 52.9741 29.346 46 35 0 -11 0 0
6340 634 300.525 300.394 300.269 300.163 300.051 299.95 299.851 299.75 299.638 299.483 5.87403e+08 52.9662 29.3701 36 58 0 22 0 0
6350 635 300.527 300.394 300.269 300.16 300.051 299.947 299.853 299.753 299.639 299.479 5.85612e+08 52.7453 29.2806 33 49 0 16 0 0
6360 636 300.526 300.39 300.275 300.153 300.054 299.948 299.853 299.75 299.636 299.486 5.88042e+08 53.1048 29.4021 45 54 0 9 0 0
6370 637 300.534 300.385 300.271 300.156 300.053 299.95 299.851 299.754 299.629 299.488 5.88117e+08 52.9958 29.4059 40 49 0 9 0 0
6380 638 300.537 300.382 300.269 300.158 300.054 299.949 299.852 299.753 299.632 299.487 5.86567e+08 52.8874 29.3284 37 47 0 10 0 0
6390 639 300.531 300.384 300.267 300.162 300.052 299.945 299.857 299.753 299.63 299.486 5.86876e+08 52.995 29.3438 43 44 0 1 0 0
6400 640 300.529 300.385 300.264 300.162 300.053 299.949 299.857 299.75 299.628 299.483 5.87094e+08 52.93 29.3547 46 44 0 -2 0 0
6410 641 300.529 300.383 300.265 300.16 300.053 299.954 299.858 299.748 299.627 299.482 5.86976e+08 52.9048 29.3488 44 40 0 -4 0 0
6420 642 300.529 300.378 300.271 300.154 300.058 299.954 299.859 299.746 299.63 299.473 5.89692e+08 53.0372 29.4846 33 34 0 1 0 0
6430 643 300.531 300.375 300.273 300.148 300.06 299.961 299.854 299.746 299.63 299.469 5.88039e+08 52.7295 29.4019 50 37 0 -13 0 0
6440 644 300.523 300.375 300.275 300.151 300.058 299.963 299.854 299.747 299.626 299.472 5.91402e+08 53.2648 29.5701 36 40 0 4 0 0
6450 645 300.521 300.375 300.273 300.154 300.055 299.962 299.858 299.741 299.628 299.476 5.92011e+08 53.4228 29.6005 36 49 0 13 0 0
6460 646 300.519 300.375 300.266 300.16 300.058 299.962 299.858 299.742 299.625 299.474 5.91368e+08 53.3738 29.5684 59 40 0 -19 0 0
6470 647 300.521 300.374 300.265 300.165 300.055 299.964 299.857 299.744 299.618 299.483 5.93138e+08 53.6173 29.6569 46 37 0 -9 0 0
6480 648 300.523 300.376 300.263 300.163 300.058 299.965 299.855 299.746 299.616 299.481 5.92904e+08 53.4353 29.6452 45 44 0 -1 0 0
6490 649 300.527 300.376 300.262 300.165 300.057 299.963 299.854 299.746 299.621 299.476 5.91623e+08 53.1951 29.5811 48 34 0 -14 0 0
6500 650 300.528 300.376 300.262 300.167 300.056 299.96 299.857 299.744 299.624 299.473 5.89858e+08 52.9676 29.4929 48 44 0 -4 0 0
6510 651 300.532 300.376 300.264 300.162 300.06 299.96 299.852 299.748 299.625 299.475 5.87567e+08 52.7632 29.3784 45 43 0 -2 0 0
6520 652 300.536 300.377 300.264 300.161 300.061 299.956 299.859 299.738 299.624 299.478 5.86164e+08 52.4714 29.3082 42 46 0 4 0 0
6530 653 300.539 300.377 300.266 300.157 300.062 299.957 299.859 299.739 299.624 299.486 5.88926e+08 52.8874 29.4463 42 52 0 10 0 0
6540 654 300.54 300.383 300.262 300.157 300.061 299.956 299.856 299.742 299.625 299.486 5.86415e+08 52.5976 29.3207 46 44 0 -2 0 0
6550 655 300.532 300.387 300.263 300.157 300.056 299.96 299.855 299.744 299.627 299.479 5.85767e+08 52.5501 29.2883 46 42 0 -4 0 0
6560 656 300.533 300.39 300.261 300.156 300.058 299.957 299.855 299.743 299.63 299.475 5.84359e+08 52.2858 29.218 49 50 0 1 0 0
6570 657 300.535 300.385 300.26 300.163 300.058 299.952 299.855 299.741 299.628 299.479 5.84953e+08 52.3542 29.2476 50 49 0 -1 0 0
6580 658 300.533 300.385 300.264 300.158 300.058 299.957 299.848 299.742 299.631 299.478 5.85912e+08 52.489 29.2956 41 44 0 3 0 0
6590 659 300.536 300.384 300.265 300.158 300.06 299.959 299.844 299.743 299.631 299.479 5.86345e+08 52.4694 29.3172 51 44 0 -7 0 0
6600 660 300.534 300.384 300.264 300.161 300.057 299.959 299.843 299.743 299.63 299.486 5.88291e+08 52.8235 29.4146 38 39 0 1 0 0
6610 661 300.53 300.385 300.271 300.16 300.059 299.954 299.842 299.744 299.626 299.49 5.88606e+08 52.8847 29.4303 45 40 0 -5 0 0
6620 662 300.528 300.388 300.27 300.163 300.058 299.953 299.841 299.743 299.622 299.491 5.88245e+08 52.7478 29.4122 46 43 0 -3 0 0
6630 663 300.53 300.383 300.272 300.161 300.059 299.956 299.842 299.734 299.629 299.484 5.8349e+08 52.1946 29.1745 43 45 0 2 0 0
6640 664 300.528 300.385 300.275 300.163 300.059 299.948 299.845 299.738 299.623 299.486 5.82202e+08 52.0147 29.1101 52 50 0 -2 0 0
6650 665 300.525 300.383 300.281 300.162 300.055 299.948 299.846 299.737 299.617 299.487 5.82932e+08 52.0635 29.1466 55 39 0 -16 0 0
6660 666 300.526 300.385 300.277 300.163 300.054 299.947 299.845 299.736 299.625 299.482 5.83874e+08 52.1451 29.1937 49 41 0 -8 0 0
6670 667 300.531 300.384 300.28 300.167 300.053 299.945 299.845 299.739 299.618 299.485 5.82133e+08 51.755 29.1066 55 37 0 -18 0 0
6680 668 300.535 300.389 300.279 300.167 300.051 299.944 299.847 299.737 299.62 299.481 5.79844e+08 51.309 28.9922 55 38 0 -17 0 0
6690 669 300.534 300.394 300.276 300.169 300.049 299.944 299.844 299.739 299.616 299.486 5.80882e+08 51.4237 29.0441 47 31 0 -16 0 0
6700 670 300.535 300.395 300.277 300.159 300.052 299.947 299.841 299.741 299.619 299.484 5.79891e+08 51.3181 28.9946 39 40 0 1 0 0
6710 671 300.538 300.398 300.276 300.161 300.055 299.943 299.841 299.737 299.626 299.482 5.81107e+08 51.3473 29.0554 27 39 0 12 0 0
6720 672 300.54 300.394 300.271 300.16 300.059 299.94 299.843 299.733 299.632 299.485 5.80501e+08 51.5239 29.0251 50 41 0 -9 0 0
6730 673 300.537 300.391 300.271 300.162 300.057 299.942 299.845 299.733 299.629 299.48 5.84126e+08 51.822 29.2063 43 40 0 -3 0 0
6740 674 300.535 300.39 300.271 300.161 300.052 299.946 299.847 299.729 299.633 299.48 5.84276e+08 51.9759 29.2138 39 46 0 7 0 0
6750 675 300.531 300.39 300.267 300.162 300.052 299.953 299.842 299.738 299.631 299.477 5.85888e+08 52.2493 29.2944 39 39 0 0 0 0
6760 676 300.528 300.385 300.27 300.161 300.052 299.956 299.841 299.738 299.634 299.479 5.85845e+08 52.5199 29.2923 37 52 0 15 0 0
6770 677 300.528 300.384 300.265 300.163 300.053 299.955 299.84 299.744 299.63 299.48 5.87255e+08 52.7217 29.3628 32 43 0 11 0 0
6780 678 300.53 300.375 300.27 300.159 300.056 299.955 299.838 299.748 299.626 299.487 5.87664e+08 52.9751 29.3832 32 45 0 13 0 0
6790 679 300.527 300.373 300.272 300.151 300.06 299.952 299.847 299.743 299.628 299.492 5.89908e+08 53.4953 29.4954 56 41 0 -15 0 0
6800 680 300.529 300.377 300.265 300.153 300.059 299.951 299.851 299.747 299.625 299.49 5.87116e+08 53.1881 29.3558 36 48 0 12 0 0
6810 681 300.532 300.372 300.263 300.158 300.052 299.957 299.853 299.747 299.625 299.487 5.85768e+08 53.0476 29.2884 50 47 0 -3 0 0
6820 682 300.527 300.375 300.258 300.157 300.055 299.957 299.853 299.749 299.625 299.48 5.83547e+08 52.8557 29.1773 37 40 0 3 0 0
6830 683 300.526 300.373 300.255 300.16 300.048 299.961 299.853 299.752 299.628 299.472 5.81201e+08 52.6116 29.06 39 39 0 0 0 0
6840 684 300.526 300.368 300.258 300.159 300.049 299.957 299.858 299.751 299.632 299.475 5.83048e+08 53.0336 29.1524 38 42 0 4 0 0
6850 685 300.525 300.373 300.258 300.156 300.052 299.951 299.86 299.754 299.633 299.479 5.8067e+08 52.9406 29.0335 39 36 0 -3 0 0
6860 686 300.523 300.374 300.257 300.154 300.058 299.946 299.864 299.757 299.63 299.485 5.80623e+08 53.1427 29.0312 33 37 0 4 0 0
6870 687 300.519 300.377 300.255 300.158 300.056 299.947 299.861 299.759 299.633 299.483 5.77497e+08 52.9 28.8748 37 29 0 -8 0 0
6880 688 300.518 300.372 300.263 300.157 300.057 299.945 299.858 299.758 299.639 299.482 5.78169e+08 53.0465 28.9084 42 44 0 2 0 0
6890 689 300.524 300.369 300.265 300.155 300.054 299.946 299.861 299.756 299.641 299.479 5.7642e+08 52.7464 28.821 35 39 0 4 0 0
6900 690 300.525 300.37 300.261 300.156 300.053 299.952 299.857 299.756 299.644 299.478 5.74305e+08 52.5722 28.7152 39 41 0 2 0 0
6910 691 300.525 300.37 300.26 300.157 300.051 299.956 299.857 299.757 299.642 299.479 5.7274e+08 52.4715 28.637 41 33 0 -8 0 0
6920 692 300.521 300.374 300.257 300.154 300.056 299.955 299.858 299.754 299.642 299.485 5.75896e+08 52.9488 28.7948 39 32 0 -7 0 0
6930 693 300.519 300.379 300.253 300.154 300.056 299.954 299.86 299.754 299.642 299.482 5.74945e+08 52.7947 28.7472 55 40 0 -15 0 0
6940 694 300.522 300.378 300.252 300.153 300.058 299.957 299.858 299.754 299.644 299.485 5.75735e+08 52.9532 28.7868 42 34 0 -8 0 0
6950 695 300.524 300.38 300.248 300.155 300.057 299.96 299.858 299.752 299.643 299.482 5.76109e+08 52.7791 28.8055 42 39 0 -3 0 0
6960 696 300.527 300.383 300.249 300.154 300.057 299.958 299.862 299.754 299.639 299.485 5.76817e+08 52.7887 28.8409 37 36 0 -1 0 0
6970 697 300.529 300.381 300.25 300.154 300.059 299.959 299.862 299.752 299.637 299.486 5.75272e+08 52.5477 28.7636 47 37 0 -10 0 0
6980 698 300.531 300.375 300.256 300.152 300.062 299.959 299.858 299.751 299.639 299.485 5.76276e+08 52.5998 28.8138 36 52 0 16 0 0
6990 699 300.529 300.373 300.26 300.151 300.062 299.961 299.856 299.753 299.639 299.481 5.788e+08 52.7898 28.94 34 33 0 -1 0 0
7000 700 300.524 300.377 300.264 300.151 300.06 299.96 299.854 299.756 299.634 299.484 5.82062e+08 53.0803 29.1031 40 42 0 2 0 0
7010 701 300.523 300.381 300.262 300.153 300.059 299.958 299.857 299.755 299.63 299.485 5.80298e+08 52.8214 29.0149 33 37 0 4 0 0
7020 702 300.517 300.383 300.266 300.157 300.057 299.959 299.854 299.753 299.631 299.481 5.78308e+08 52.5487 28.9154 47 44 0 -3 0 0
7030 703 300.518 300.379 300.271 300.156 300.058 299.96 299.851 299.748 299.637 299.479 5.77114e+08 52.3921 28.8557 38 38 0 0 0 0
7040 704 300.526 300.378 300.266 300.158 300.062 299.959 299.848 299.747 299.634 299.486 5.79832e+08 52.5675 28.9916 33 50 0 17 0 0
7050 705 300.529 300.378 300.267 300.156 300.06 299.964 299.844 299.747 299.635 299.485 5.78093e+08 52.3043 28.9047 47 33 0 -14 0 0
7060 706 300.524 300.376 300.271 300.158 300.057 299.962 299.847 299.743 299.636 299.48 5.77714e+08 52.2493 28.8857 44 38 0 -6 0 0
7070 707 300.52 300.379 300.269 300.166 300.051 299.96 299.854 299.739 299.633 299.479 5.80212e+08 52.4015 29.0106 41 39 0 -2 0 0
7080 708 300.526 300.379 300.267 300.164 300.054 299.957 299.857 299.737 299.63 299.48 5.80221e+08 52.2527 29.0111 39 40 0 1 0 0
7090 709 300.525 300.377 300.266 300.164 300.06 299.959 299.853 299.739 299.627 299.472 5.78347e+08 51.8851 28.9173 38 37 0 -1 0 0
7100 710 300.517 300.388 300.262 300.16 300.066 299.955 299.855 299.737 299.627 299.474 5.75734e+08 51.744 28.7867 40 39 0 -1 0 0
7110 711 300.517 300.385 300.264 300.159 300.071 299.953 299.852 299.741 299.62 299.474 5.77211e+08 51.7874 28.8606 37 35 0 -2 0 0
7120 712 300.516 300.38 300.265 300.158 300.069 299.956 299.854 299.741 299.613 299.473 5.80933e+08 52.0869 29.0467 45 34 0 -11 0 0
7130 713 300.517 300.38 300.263 300.163 300.063 299.959 299.852 299.747 299.608 299.471 5.78338e+08 51.757 28.9169 38 46 0 8 0 0
7140 714 300.519 300.381 300.26 300.167 300.062 299.965 299.847 299.746 299.612 299.467 5.77632e+08 51.5855 28.8816 30 34 0 4 0 0
7150 715 300.518 300.38 300.257 300.168 300.066 299.96 299.851 299.741 299.614 299.468 5.80529e+08 51.9144 29.0264 39 34 0 -5 0 0
7160 716 300.522 300.377 300.26 300.166 300.068 299.956 299.853 299.741 299.614 299.472 5.80464e+08 51.9315 29.0232 47 41 0 -6 0 0
7170 717 300.521 300.37 300.269 300.166 300.065 299.959 299.85 299.743 299.616 299.469 5.8114e+08 52.01 29.057 40 36 0 -4 0 0
7180 718 300.518 300.37 300.274 300.163 300.063 299.96 299.852 299.737 299.623 299.47 5.8257e+08 52.3135 29.1285 39 34 0 -5 0 0
7190 719 300.518 300.365 300.275 300.16 300.064 299.961 299.856 299.737 299.62 299.476 5.83703e+08 52.6581 29.1851 29 38 0 9 0 0
7200 720 300.512 300.373 300.265 300.169 300.058 299.963 299.859 299.734 299.62 299.474 5.83751e+08 52.6424 29.1876 42 30 0 -12 0 0
7210 721 300.517 300.376 300.268 300.161 300.057 299.961 299.856 299.74 299.616 299.478 5.80458e+08 52.3022 29.0229 40 33 0 -7 0 0
7220 722 300.521 300.37 300.27 300.158 300.052 299.965 299.855 299.745 299.616 299.48 5.79526e+08 52.3081 28.9763 49 36 0 -13 0 0
7230 723 300.523 300.374 300.268 300.157 300.051 299.966 299.854 299.749 299.613 299.48 5.78631e+08 52.2003 28.9316 29 44 0 15 0 0
7240 724 300.525 300.373 300.265 300.158 300.05 299.963 299.857 299.742 299.622 299.484 5.77982e+08 52.308 28.8991 42 28 0 -14 0 0
7250 725 300.526 300.375 300.258 300.156 300.057 299.954 299.863 299.74 299.624 299.482 5.78953e+08 52.4266 28.9477 30 40 0 10 0 0
7260 726 300.525 300.377 300.251 300.154 300.061 299.947 299.862 299.743 299.625 299.48 5.78549e+08 52.4374 28.9275 40 44 0 4 0 0
7270 727 300.527 300.369 300.253 300.154 300.064 299.949 299.855 299.747 299.627 299.472 5.78642e+08 52.3726 28.9321 38 47 0 9 0 0
7280 728 300.527 300.372 300.245 300.156 300.058 299.957 299.847 299.746 299.63 299.476 5.80239e+08 52.6643 29.012 33 36 0 3 0 0
7290 729 300.524 300.373 300.244 300.155 300.056 299.958 299.847 299.745 299.63 299.48 5.8089e+08 52.9235 29.0445 33 39 0 6 0 0
7300 730 300.519 300.373 300.251 300.149 300.055 299.961 299.84 299.747 299.625 299.484 5.80133e+08 52.9002 29.0067 38 54 0 16 0 0
7310 731 300.518 300.374 300.252 300.147 300.052 299.959 299.846 299.744 299.624 299.485 5.78199e+08 52.7587 28.91 33 40 0 7 0 0
7320 732 300.521 300.367 300.257 300.142 300.056 299.955 299.851 299.737 299.628 299.481 5.73789e+08 52.2753 28.6894 35 41 0 6 0 0
7330 733 300.516 300.368 300.258 300.143 300.05 299.951 299.856 299.731 299.634 299.476 5.73383e+08 52.3152 28.6691 43 37 0 -6 0 0
7340 734 300.516 300.369 300.255 300.146 300.048 299.953 299.852 299.733 299.636 299.473 5.74194e+08 52.3411 28.7097 42 42 0 0 0 0
